date,lng,lat,ind,name,value,type
03.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",-32768.0,H2S
03.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
03.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
03.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.000653,H2S
03.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00159,H2S
03.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",-32768.0,H2S
03.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
03.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.00361,H2S
03.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
03.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00308,H2S
03.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
03.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00537,H2S
03.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.00142,H2S
03.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
03.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00556,H2S
03.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00127,H2S
03.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0038,H2S
03.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.00573,H2S
03.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",6.45e-05,H2S
04.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
04.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.000906,H2S
04.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.000333,H2S
04.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00614,H2S
04.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00177,H2S
04.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00138,H2S
04.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
04.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
04.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.002,H2S
04.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00127,H2S
04.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00288,H2S
04.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
04.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.00157,H2S
04.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
04.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00154,H2S
04.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
04.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0025,H2S
04.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.000821,H2S
04.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
04.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00428,H2S
04.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00363,H2S
04.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00663,H2S
04.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.00953,H2S
04.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",4.45e-05,H2S
05.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
05.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.00168,H2S
05.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00268,H2S
05.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.0099,H2S
05.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00256,H2S
05.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00156,H2S
05.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
05.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
05.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.00152,H2S
05.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00207,H2S
05.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00353,H2S
05.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
05.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.0017,H2S
05.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
05.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00234,H2S
05.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
05.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00488,H2S
05.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.000179,H2S
05.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
05.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00563,H2S
05.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00494,H2S
05.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00783,H2S
05.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0133,H2S
05.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.000237,H2S
06.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
06.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.00235,H2S
06.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00388,H2S
06.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00742,H2S
06.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00303,H2S
06.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0017,H2S
06.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
06.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
06.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.0036,H2S
06.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00201,H2S
06.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00774,H2S
06.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
06.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.0026,H2S
06.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
06.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00206,H2S
06.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
06.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00472,H2S
06.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.00255,H2S
06.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
06.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00307,H2S
06.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00633,H2S
06.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00696,H2S
06.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0139,H2S
06.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.000807,H2S
07.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
07.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.00191,H2S
07.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00416,H2S
07.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00863,H2S
07.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00245,H2S
07.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00228,H2S
07.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
07.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
07.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.00322,H2S
07.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0035,H2S
07.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00824,H2S
07.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
07.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",-32768.0,H2S
07.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
07.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00277,H2S
07.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
07.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00105,H2S
07.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.00152,H2S
07.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
07.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00427,H2S
07.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00663,H2S
07.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00559,H2S
07.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.00731,H2S
07.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0014,H2S
08.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
08.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.00326,H2S
08.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00241,H2S
08.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00539,H2S
08.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00322,H2S
08.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00176,H2S
08.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
08.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
08.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.000924,H2S
08.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.000743,H2S
08.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.0038,H2S
08.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
08.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.00119,H2S
08.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
08.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00422,H2S
08.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
08.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00396,H2S
08.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.00162,H2S
08.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
08.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00192,H2S
08.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00558,H2S
08.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00529,H2S
08.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.00801,H2S
08.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.00272,H2S
09.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
09.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.000103,H2S
09.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00246,H2S
09.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00558,H2S
09.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00481,H2S
09.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00257,H2S
09.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
09.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
09.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.00166,H2S
09.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00224,H2S
09.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00671,H2S
09.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
09.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.00155,H2S
09.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
09.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00168,H2S
09.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
09.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00192,H2S
09.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.00281,H2S
09.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
09.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00382,H2S
09.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00604,H2S
09.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00761,H2S
09.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0175,H2S
09.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.00057,H2S
10.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
10.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.000632,H2S
10.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00612,H2S
10.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.0118,H2S
10.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0041,H2S
10.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00322,H2S
10.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
10.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
10.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.00331,H2S
10.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00488,H2S
10.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00339,H2S
10.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
10.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.00191,H2S
10.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
10.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00436,H2S
10.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
10.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00331,H2S
10.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.00133,H2S
10.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
10.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.00337,H2S
10.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.0114,H2S
10.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0165,H2S
10.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0167,H2S
10.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.00113,H2S
11.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
11.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.00153,H2S
11.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00621,H2S
11.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00475,H2S
11.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.00224,H2S
11.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.00302,H2S
11.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,H2S
11.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,H2S
11.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",7.04e-05,H2S
11.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.000703,H2S
11.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.000314,H2S
11.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",-16384.0,H2S
11.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.000721,H2S
11.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",-16384.0,H2S
11.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00315,H2S
11.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-16384.0,H2S
11.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00219,H2S
11.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.000485,H2S
11.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,H2S
11.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0014,H2S
11.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.00986,H2S
11.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.00799,H2S
11.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0014,H2S
11.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0003,H2S
12.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,H2S
12.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",2.08e-05,H2S
